"N"."Date"."Time"."N [Decimal degrees]"."E [Decimal degrees]"."GPS uncertainty [m]"."h [m]"."Location provider"."D [μSv/h]"."Standard deviation"."Standard error of the mean value"."CF"."Number of measured points".
"1"."2022-01-13"."09:20:29"."46.042"."14.488"."0"."0"."averaged"."0.099"."0.005"."0"."0"."390".
"2"."2022-01-13"."09:25:38"."46.042"."14.488"."0"."0"."averaged"."0.54"."0.015"."0.001"."0"."227".
