"N"."Date"."Time"."N [Decimal degrees]"."E [Decimal degrees]"."GPS uncertainty [m]"."h [m]"."Location provider"."D [μSv/h]"."Standard deviation"."Standard error of the mean value"."CF"."Number of measured points".
"1"."2021-06-30"."12:03:36"."46.638"."16.346"."4.181"."212.143"."gps"."0.061"."0"."0"."0"."1".
"2"."2021-06-30"."12:03:37"."46.638"."16.346"."4.181"."212.143"."gps"."0.061"."0"."0"."0"."1".
"3"."2021-06-30"."12:03:38"."46.638"."16.346"."3.79"."213.362"."gps"."0.062"."0"."0"."0"."1".
"4"."2021-06-30"."12:03:39"."46.638"."16.346"."3.79"."211.681"."gps"."0.061"."0"."0"."0"."1".
"5"."2021-06-30"."12:03:40"."46.638"."16.346"."3.79"."212.058"."gps"."0.062"."0"."0"."0"."1".
"6"."2021-06-30"."12:03:41"."46.638"."16.346"."3.79"."212.993"."gps"."0.064"."0"."0"."0"."1".
"7"."2021-06-30"."12:03:42"."46.638"."16.346"."3.79"."213.162"."gps"."0.064"."0"."0"."0"."1".
"8"."2021-06-30"."12:03:43"."46.638"."16.346"."3.79"."213.162"."gps"."0.065"."0"."0"."0"."1".
"9"."2021-06-30"."12:03:44"."46.638"."16.346"."3.79"."214.518"."gps"."0.065"."0"."0"."0"."1".
"10"."2021-06-30"."12:03:45"."46.638"."16.346"."3.79"."214.518"."gps"."0.066"."0"."0"."0"."1".
"11"."2021-06-30"."12:03:47"."46.638"."16.346"."3.79"."215.192"."gps"."0.066"."0"."0"."0"."1".
"12"."2021-06-30"."12:03:49"."46.638"."16.346"."3.79"."215.089"."gps"."0.065"."0"."0"."0"."1".
"13"."2021-06-30"."12:03:50"."46.638"."16.346"."3.79"."214.429"."gps"."0.063"."0"."0"."0"."1".
"14"."2021-06-30"."12:03:51"."46.638"."16.346"."3.79"."214.302"."gps"."0.062"."0"."0"."0"."1".
"15"."2021-06-30"."12:03:52"."46.638"."16.346"."3.79"."213.594"."gps"."0.062"."0"."0"."0"."1".
"16"."2021-06-30"."12:03:53"."46.638"."16.346"."3.79"."213.674"."gps"."0.062"."0"."0"."0"."1".
"17"."2021-06-30"."12:03:54"."46.638"."16.346"."3.79"."213.674"."gps"."0.063"."0"."0"."0"."1".
"18"."2021-06-30"."12:03:55"."46.638"."16.346"."3.79"."212.392"."gps"."0.063"."0"."0"."0"."1".
"19"."2021-06-30"."12:03:56"."46.638"."16.346"."3.79"."212.392"."gps"."0.064"."0"."0"."0"."1".
"20"."2021-06-30"."12:03:57"."46.638"."16.346"."3.79"."212.163"."gps"."0.064"."0"."0"."0"."1".
"21"."2021-06-30"."12:03:58"."46.638"."16.346"."3.79"."212.326"."gps"."0.063"."0"."0"."0"."1".
"22"."2021-06-30"."12:03:59"."46.638"."16.346"."3.79"."212.326"."gps"."0.064"."0"."0"."0"."1".
"23"."2021-06-30"."12:04:00"."46.638"."16.346"."3.79"."212.326"."gps"."0.065"."0"."0"."0"."1".
"24"."2021-06-30"."12:04:01"."46.638"."16.346"."3.79"."212.326"."gps"."0.065"."0"."0"."0"."1".
